,L_1_values,L_inf_values
2961,2.255112649784408e-05,7.279600858806132e-07
2962,2.2550089753880607e-05,7.193254201934271e-07
2963,2.2580292616632382e-05,7.204370167972498e-07
2964,2.2620526058325394e-05,7.21336176168303e-07
2965,2.26470553077011e-05,7.218139243901151e-07
2966,2.2677801086130377e-05,7.236155812452108e-07
2967,2.2698991035760514e-05,7.251300130689692e-07
2968,2.2730174356875455e-05,7.279647718412645e-07
2969,2.2756164071625332e-05,7.287990271097277e-07
2970,2.2760500072585492e-05,7.283927312590952e-07
2971,2.2747988981832915e-05,7.265433899189862e-07
2972,2.2752140843507326e-05,7.266758663793468e-07
2973,2.2727169270949756e-05,7.24777504713964e-07
2974,2.2729132754157648e-05,7.239502053713213e-07
2975,2.273443042160348e-05,7.238596372461478e-07
2976,2.273612092064998e-05,7.219960860199997e-07
2977,2.2715638241467938e-05,7.202165093662409e-07
2978,2.271595866111255e-05,7.210110860395972e-07
2979,2.2715180335853725e-05,7.204139863473289e-07
2980,2.271637733529587e-05,7.202121621233214e-07
2981,2.2724248376725316e-05,7.194151986512639e-07
2982,2.272390201106681e-05,7.191750357761964e-07
2983,2.2723741805996674e-05,7.183748617061061e-07
2984,2.270007622522808e-05,7.160514445133429e-07
2985,2.270284419443341e-05,7.157643108709094e-07
2986,2.2701740619383867e-05,7.155509143888686e-07
2987,2.2706967260427236e-05,7.155613426956607e-07
2988,2.268242691955102e-05,7.137482643750605e-07
2989,2.2685559260577878e-05,7.144229565012666e-07
2990,2.2688608665156142e-05,7.140598471861086e-07
2991,2.2689304080983767e-05,7.125903622286813e-07
2992,2.269497459034807e-05,7.123677306150973e-07
2993,2.269899895095119e-05,7.123239857104828e-07
2994,2.2692891966040954e-05,7.129517372451622e-07
2995,2.2693661596464656e-05,7.128044921539152e-07
2996,2.2696141583919e-05,7.127186215385288e-07
2997,2.2694213038835335e-05,7.126990008112023e-07
2998,2.2693671190644013e-05,7.124004579454019e-07
2999,2.2684822051019542e-05,7.125033086502952e-07
3000,2.2681726449930513e-05,7.151218970981502e-07
3001,2.2696827689759356e-05,7.159366035010336e-07
3002,2.271833590392766e-05,7.16531996931269e-07
3003,2.274219027897601e-05,7.172663376041175e-07
3004,2.277154441700314e-05,7.179227882765414e-07
3005,2.2798713736025154e-05,7.194588135076853e-07
3006,2.279306732282004e-05,7.190585128441385e-07
3007,2.2795120711634015e-05,7.195962697132159e-07
3008,2.2796528009139974e-05,7.168029653601983e-07
3009,2.2795967301636615e-05,7.144686178156365e-07
3010,2.2769112188492645e-05,7.128875959840824e-07
3011,2.277210390683459e-05,7.128151711384969e-07
3012,2.2774861518247172e-05,7.123438329920811e-07
3013,2.2753921309374037e-05,7.095525106561395e-07
3014,2.2755971422983464e-05,7.090341590670582e-07
3015,2.2759847166739862e-05,7.072506234472234e-07
3016,2.276318237615937e-05,7.067424435807218e-07
3017,2.2764977638094754e-05,7.070157785545597e-07
3018,2.2764761767943264e-05,7.070968275155153e-07
3019,2.276645025867386e-05,7.07545238085112e-07
3020,2.2767560626633788e-05,7.073208473179854e-07
3021,2.280023071786692e-05,7.085120725078317e-07
3022,2.280331027734342e-05,7.074617710443895e-07
3023,2.2804154664757483e-05,7.169334614636853e-07
3024,2.2799236868117358e-05,7.186400017010976e-07
3025,2.279555601716292e-05,7.182863897726254e-07
3026,2.279595084552215e-05,7.185427669285593e-07
3027,2.2797010913252197e-05,7.271523442331224e-07
3028,2.2795066912873985e-05,7.283609430974316e-07
3029,2.279577145337029e-05,7.306361102939443e-07
3030,2.2769005013721743e-05,7.272773509535041e-07
3031,2.277172771511622e-05,7.264731238248498e-07
3032,2.2796600180610292e-05,7.270198025569763e-07
3033,2.2798029665879753e-05,7.273975280553192e-07
3034,2.2799771717780424e-05,7.271385157109726e-07
3035,2.2797168369242013e-05,7.234499218759869e-07
3036,2.2766785757963776e-05,7.212824949197901e-07
3037,2.2765870955770513e-05,7.211760899369632e-07
3038,2.276783522249677e-05,7.210868991593385e-07
3039,2.274079596116811e-05,7.190406134373164e-07
3040,2.2740821558462244e-05,7.186082725862355e-07
3041,2.2743716690425897e-05,7.183526836105593e-07
3042,2.2748136267287384e-05,7.182312281157796e-07
3043,2.2719107274914294e-05,7.163459292563641e-07
3044,2.27212949309538e-05,7.163876473904968e-07
3045,2.2713987652543e-05,7.162436010175396e-07
3046,2.2716256635599135e-05,7.165764707661934e-07
3047,2.2713610931128682e-05,7.166440303513754e-07
3048,2.270902411408968e-05,7.158456142413354e-07
3049,2.2737050134072088e-05,7.180611160196604e-07
3050,2.2772900471891217e-05,7.192922142325427e-07
3051,2.2805680945603072e-05,7.199880235238375e-07
3052,2.283620382730328e-05,7.214309111654708e-07
3053,2.2866202076314738e-05,7.243016221589239e-07
3054,2.2895813250876896e-05,7.265651373358952e-07
3055,2.2892299504171423e-05,7.27262620735954e-07
3056,2.289668940542679e-05,7.275202036734208e-07
3057,2.2868294620605322e-05,7.227232439445396e-07
3058,2.2865161645355086e-05,7.223976501987815e-07
3059,2.283963261828845e-05,7.197868743215548e-07
3060,2.2814716848833855e-05,7.17120146827084e-07
3061,2.2790159639134787e-05,7.138417188952179e-07
3062,2.2785140571353968e-05,7.135818211282885e-07
3063,2.2786042846234646e-05,7.132402127519111e-07
3064,2.2772143556648104e-05,7.115894951922305e-07
3065,2.276508109098051e-05,7.109387317968067e-07
3066,2.2742179575312062e-05,7.091094295506713e-07
3067,2.2728308974804007e-05,7.077256248599805e-07
3068,2.272621047938986e-05,7.060344210203736e-07
3069,2.27328424821385e-05,7.067638000623532e-07
3070,2.276214142694415e-05,7.085014109095913e-07
3071,2.275831974841137e-05,7.082902359101283e-07
3072,2.276168584735705e-05,7.08055920757733e-07
3073,2.275958058744647e-05,7.077222183309645e-07
3074,2.2746761639990235e-05,7.069387331435405e-07
3075,2.2748103373402604e-05,7.057670109600302e-07
3076,2.2738856296423466e-05,7.049224638341043e-07
3077,2.2739773114315693e-05,7.041922732194808e-07
3078,2.2743313851045856e-05,7.041042557024762e-07
3079,2.27430538038595e-05,7.040423333529058e-07
3080,2.2782681593357218e-05,7.230408458048248e-07
3081,2.2784561133722682e-05,7.154107912928538e-07
3082,2.280959029769176e-05,7.185116009939658e-07
3083,2.2833778788835747e-05,7.19229957446975e-07
3084,2.287375556702176e-05,7.220979122889986e-07
3085,2.287396190453916e-05,7.22338837759371e-07
3086,2.2917876023723317e-05,7.256042445549083e-07
3087,2.291581387694063e-05,7.256827837081971e-07
3088,2.2918530019220434e-05,7.260710309133284e-07
3089,2.2921531348668538e-05,7.258927100009793e-07
3090,2.2894876743667437e-05,7.20713692760272e-07
3091,2.286722300804108e-05,7.15459594662389e-07
3092,2.2842069098037167e-05,7.125627899729209e-07
3093,2.284243542089339e-05,7.121003027441218e-07
3094,2.2843050667040785e-05,7.116031876970547e-07
3095,2.2818641999907376e-05,7.085956339564916e-07
3096,2.2821436729931547e-05,7.079685706311454e-07
3097,2.2822752745769887e-05,7.073404967196971e-07
3098,2.282679007374443e-05,7.073852038746776e-07
3099,2.2828429471394756e-05,7.075188883096434e-07
3100,2.2818651578837493e-05,7.05960669555065e-07
3101,2.285530942740311e-05,7.076969501277751e-07
3102,2.2857570834442315e-05,7.077487846803148e-07
3103,2.286131542885071e-05,7.07573197716821e-07
3104,2.2857633115278487e-05,7.069176299814972e-07
3105,2.2899793186426312e-05,7.104445714209076e-07
3106,2.2871121211060982e-05,7.062970173304487e-07
3107,2.2877201899317145e-05,7.065455148001273e-07
3108,2.288185983683597e-05,7.063513721305167e-07
3109,2.288164323040479e-05,7.062868190125124e-07
3110,2.2883271177469973e-05,7.062741190053543e-07
3111,2.2884013430899926e-05,7.058991583559088e-07
3112,2.288429284666591e-05,7.057067438401909e-07
3113,2.2894122861826325e-05,7.144237294700638e-07
3114,2.2892180057548102e-05,7.113182676097483e-07
3115,2.289325844070886e-05,7.111706887453429e-07
3116,2.2894015178077417e-05,7.108654877172312e-07
3117,2.289375124841644e-05,7.109168275622287e-07
3118,2.289375124841644e-05,7.109168275622287e-07
3119,2.2917673895292902e-05,7.128189909528238e-07
3120,2.295179387342145e-05,7.167725581411473e-07
3121,2.2981067120230823e-05,7.303432713370814e-07
3122,2.3015318377701494e-05,7.377272586136408e-07
3123,2.3015546115225042e-05,7.458122395036464e-07
3124,2.304412757745211e-05,7.481062324717824e-07
3125,2.3046145517424383e-05,7.515406349099956e-07
3126,2.3022275380887768e-05,7.544754674336819e-07
3127,2.302211540254467e-05,7.550374660887739e-07
3128,2.302373949562494e-05,7.555672449259334e-07
3129,2.3024881903163844e-05,7.553455805783396e-07
3130,2.3027428238977206e-05,7.550754651759948e-07
3131,2.302709859603224e-05,7.562072082954827e-07
3132,2.302992101691126e-05,7.561556522494861e-07
3133,2.3031221800066046e-05,7.561973974857279e-07
3134,2.3056468886332983e-05,7.567977463792694e-07
3135,2.3064066810849365e-05,7.568169606534552e-07
3136,2.3071346283865792e-05,7.605614244470079e-07
3137,2.3072793384514457e-05,7.604403532747077e-07
3138,2.3061441401754735e-05,7.605702444357002e-07
3139,2.3054709296225486e-05,7.605952848220245e-07
3140,2.3057922530744606e-05,7.605774830006341e-07
3141,2.3077219492394068e-05,7.606219354207802e-07
3142,2.3076556429140754e-05,7.600279941783149e-07
3143,2.3070816910172958e-05,7.606560725903007e-07
3144,2.30697909064162e-05,7.654988407755482e-07
3145,2.3069513866918596e-05,7.700078352432085e-07
3146,2.3085413308391912e-05,7.698504967124081e-07
3147,2.3090012356836783e-05,7.71816858513069e-07
3148,2.3091143410084043e-05,7.724947365951543e-07
3149,2.3063759811277083e-05,7.727324234932932e-07
3150,2.3055269804110496e-05,7.730028546824168e-07
3151,2.3055065550762855e-05,7.702825251249976e-07
3152,2.306095030997672e-05,7.707183956237618e-07
3153,2.3063334375284554e-05,7.702643663475281e-07
3154,2.3063748689218263e-05,7.622117957306148e-07
3155,2.306618032463186e-05,7.614503678784853e-07
3156,2.3069317131407647e-05,7.598789868859227e-07
3157,2.3072946981822086e-05,7.603351963142301e-07
3158,2.3074581794741814e-05,7.602672434074025e-07
3159,2.3079598938984723e-05,7.619410398586836e-07
3160,2.3060850746625053e-05,7.587198925566165e-07
3161,2.3061644104316068e-05,7.5804325448058e-07
3162,2.3067850940633215e-05,7.565108620832245e-07
3163,2.3082477282401867e-05,7.565261051161592e-07
3164,2.305744532340193e-05,7.537027088412682e-07
3165,2.3050299635489144e-05,7.534539359690954e-07
3166,2.306634674364258e-05,7.529193450050714e-07
3167,2.3067486894873318e-05,7.44689058584472e-07
3168,2.3064527234184853e-05,7.4401534773675e-07
3169,2.3050526519081797e-05,7.437994537339244e-07
3170,2.304002199830035e-05,7.435267585223089e-07
3171,2.3065452835126513e-05,7.466332264089524e-07
3172,2.3085905935792905e-05,7.491870704334575e-07
3173,2.3114724239389325e-05,7.515105985851109e-07
3174,2.3111256832403004e-05,7.51629914710263e-07
3175,2.311204101560292e-05,7.490578558730507e-07
3176,2.3084851425742397e-05,7.439210065245471e-07
3177,2.3087717775940248e-05,7.491875105011074e-07
3178,2.3030507732029348e-05,7.475894598120795e-07
3179,2.303528698571284e-05,7.467295508709106e-07
3180,2.3011693952456565e-05,7.442970076606701e-07
3181,2.3036266866970357e-05,7.449335038221026e-07
3182,2.3039959579727192e-05,7.447780638721625e-07
3183,2.3043216043941525e-05,7.445520193805704e-07
3184,2.3045585761279e-05,7.440690881315949e-07
3185,2.3057617365161698e-05,7.440623375064218e-07
3186,2.3064695277324055e-05,7.440575287490121e-07
3187,2.3068474791247174e-05,7.453950396568978e-07
3188,2.306551767278856e-05,7.460082559526217e-07
3189,2.3068592097402117e-05,7.452185038815004e-07
3190,2.306780455116936e-05,7.367344264490454e-07
3191,2.3065673645621595e-05,7.358977127804377e-07
3192,2.3075579740152852e-05,7.32594478840311e-07
3193,2.3081104380538333e-05,7.327968207222666e-07
3194,2.3092268604070537e-05,7.326380079502929e-07
3195,2.3085787596857253e-05,7.324643971089628e-07
3196,2.3091076528496623e-05,7.323116450291468e-07
3197,2.3093288177741944e-05,7.322031709258331e-07
3198,2.3097457208083065e-05,7.321039080153808e-07
3199,2.3103891504189917e-05,7.301210286456336e-07
3200,2.310744212245351e-05,7.296319360711884e-07
3201,2.3111873816116567e-05,7.292821269164614e-07
3202,2.308358776959103e-05,7.259489398760869e-07
3203,2.3082670989242294e-05,7.232291915711338e-07
3204,2.3082933004719385e-05,7.239690477221627e-07
3205,2.3076895539186225e-05,7.257232898437471e-07
3206,2.307809292866149e-05,7.244216860862681e-07
3207,2.3083711123266446e-05,7.256689711989552e-07
3208,2.308534123980929e-05,7.256408018512135e-07
3209,2.307966972698086e-05,7.234305786375298e-07
3210,2.307942068314216e-05,7.233210215525563e-07
3211,2.3084146178198084e-05,7.23249223011787e-07
3212,2.3102992814114693e-05,7.23346462316829e-07
3213,2.310206220310373e-05,7.23033224680175e-07
3214,2.309996271884522e-05,7.232853433619696e-07
3215,2.3104381446744123e-05,7.232015621436336e-07
3216,2.3106399340355673e-05,7.237368490915428e-07
3217,2.3101903914630565e-05,7.23246130741028e-07
3218,2.3100023921689678e-05,7.252823144095062e-07
3219,2.311123407386608e-05,7.251744385105992e-07
3220,2.3096355903662004e-05,7.24930098469702e-07
3221,2.3097565690931834e-05,7.24728453955425e-07
3222,2.310155412776562e-05,7.248377513402316e-07
3223,2.3097325502097443e-05,7.247344285925664e-07
3224,2.3079178888552924e-05,7.2369750282155e-07
3225,2.3080580309393023e-05,7.238055367106559e-07
3226,2.3079345113354568e-05,7.236857414961243e-07
3227,2.306872923626176e-05,7.234891685787874e-07
3228,2.3083414215353575e-05,7.332047553209395e-07
3229,2.314441657567825e-05,7.334817873983172e-07
3230,2.317471299744681e-05,7.470000962526472e-07
3231,2.3214574179700847e-05,7.496026849181545e-07
3232,2.3213859512403267e-05,7.487537815793353e-07
3233,2.3245930078596315e-05,7.51610209204903e-07
3234,2.3242274814482472e-05,7.50681097919128e-07
3235,2.3239025742918863e-05,7.481048017439893e-07
3236,2.322787391346862e-05,7.482560357270405e-07
3237,2.3233002167743855e-05,7.466652064368913e-07
3238,2.323676518230943e-05,7.485700791974158e-07
3239,2.322875425543286e-05,7.480836102066575e-07
3240,2.3203239253097492e-05,7.453618075164992e-07
3241,2.3178834699555474e-05,7.434401914235827e-07
3242,2.3186140571753142e-05,7.428008436111263e-07
3243,2.320484697608617e-05,7.417947086930035e-07
3244,2.3176778758257973e-05,7.395905884702996e-07
3245,2.318283542935227e-05,7.38212767416826e-07
3246,2.317198713792235e-05,7.389970890224497e-07
3247,2.3130846806545763e-05,7.374734423145128e-07
3248,2.3134470001657523e-05,7.386308008383754e-07
3249,2.3138992672277187e-05,7.387618798608861e-07
3250,2.3133635496553706e-05,7.386224362874471e-07
3251,2.313324710250039e-05,7.387899178633953e-07
3252,2.3128127621302624e-05,7.387537071932602e-07
3253,2.311962369054359e-05,7.385046264443571e-07
3254,2.3087131890793156e-05,7.369020479576783e-07
3255,2.309077608926021e-05,7.369079270381564e-07
3256,2.3093357001081367e-05,7.35793613066727e-07
3257,2.3093658239567417e-05,7.326767459501664e-07
3258,2.3098415753884056e-05,7.324073618575648e-07
3259,2.3100533883367297e-05,7.398621519226907e-07
3260,2.307852353476254e-05,7.379012902516895e-07
3261,2.3075354438516306e-05,7.381954865697803e-07
3262,2.3070553092977143e-05,7.356290275488991e-07
3263,2.3069516427021103e-05,7.358605681060724e-07
3264,2.3096429015358328e-05,7.367933865852166e-07
3265,2.313126590710608e-05,7.372858056016803e-07
3266,2.3159216552047225e-05,7.380306918625057e-07
3267,2.3204527242299373e-05,7.382612437916585e-07
3268,2.3228910875293894e-05,7.402005480692864e-07
3269,2.326013398159664e-05,7.414293017989745e-07
3270,2.3287502761860117e-05,7.423576969456502e-07
3271,2.3261049428188955e-05,7.393510200901174e-07
3272,2.3232136274630073e-05,7.331986225401304e-07
3273,2.3235090762705488e-05,7.306422280985647e-07
3274,2.3234614651722248e-05,7.27936574852593e-07
3275,2.3240967437908397e-05,7.278292322481665e-07
3276,2.3246300669697687e-05,7.292912494923827e-07
3277,2.3238710036836073e-05,7.288914558670119e-07
3278,2.3244242096540016e-05,7.284498906629583e-07
3279,2.32438401780841e-05,7.284109061314994e-07
3280,2.3246156388297014e-05,7.28449125769387e-07
3281,2.3223270567966267e-05,7.26614717694345e-07
3282,2.322514618832195e-05,7.318334244717267e-07
3283,2.32301012828996e-05,7.317721272647466e-07
3284,2.3205086538550488e-05,7.288156237327514e-07
3285,2.3199221548155973e-05,7.297908240776153e-07
3286,2.3174309978694384e-05,7.268431630470353e-07
3287,2.317341140333269e-05,7.250971957567673e-07
3288,2.3174792185625107e-05,7.249753622992949e-07
3289,2.317505668877515e-05,7.25214006411268e-07
3290,2.3152339260786447e-05,7.21220012807807e-07
3291,2.316290955441719e-05,7.234540053801821e-07
3292,2.320421363568397e-05,7.242862118819181e-07
3293,2.3196655951867404e-05,7.241722947509306e-07
3294,2.3164854731611566e-05,7.212201666729783e-07
3295,2.3167572223554216e-05,7.20975044369857e-07
3296,2.316861085182994e-05,7.213627207596038e-07
3297,2.3171512346305283e-05,7.207497519105014e-07
3298,2.3152555027862288e-05,7.173231197242178e-07
3299,2.312912962902354e-05,7.155515766340474e-07
3300,2.3130081864038555e-05,7.154840999849343e-07
3301,2.3129529056195136e-05,7.201402104116776e-07
3302,2.3116812028060993e-05,7.19287390105106e-07
3303,2.3117696540149478e-05,7.193555892812082e-07
3304,2.3120309340172054e-05,7.18749120742957e-07
3305,2.3102242870560513e-05,7.154083554621216e-07
3306,2.3088567615511972e-05,7.142824842751278e-07
3307,2.3061268594260448e-05,7.126219909217651e-07
3308,2.3063103121151174e-05,7.12027563692055e-07
3309,2.3070888170362717e-05,7.0368862259669e-07
3310,2.307049057835799e-05,7.013483714944578e-07
3311,2.307442269808611e-05,7.008259783077653e-07
3312,2.307173040891242e-05,6.996506885081216e-07
3313,2.3069771566968484e-05,6.994267529980065e-07
3314,2.3068774483409466e-05,6.994150631799434e-07
3315,2.3073323241714453e-05,6.994302559337816e-07
3316,2.3074420772241292e-05,7.078616978100124e-07
3317,2.3076252107200798e-05,7.078055280864964e-07
3318,2.305086659964119e-05,7.060150220892986e-07
3319,2.3053514595131858e-05,7.058874194467409e-07
3320,2.3058784956178282e-05,7.076700237857376e-07
3321,2.3055412025955203e-05,7.08689187666866e-07
3322,2.3049688183724192e-05,7.081541310474288e-07
3323,2.305016735195775e-05,7.084679288254749e-07
3324,2.3057886459777154e-05,7.076907005596835e-07
3325,2.3086880770030754e-05,7.095430166687045e-07
3326,2.3111901976195264e-05,7.102843818032267e-07
3327,2.3142368243809804e-05,7.108627816401975e-07
3328,2.316128197901813e-05,7.11476608836715e-07
3329,2.32158960799723e-05,7.121024651235841e-07
3330,2.3261964399349536e-05,7.144762978097953e-07
3331,2.325706409340456e-05,7.152451902467942e-07
3332,2.330514099499848e-05,7.227848992405672e-07
3333,2.3299947971753557e-05,7.204304416290936e-07
3334,2.331250348913809e-05,7.232048990687852e-07
3335,2.33434807644603e-05,7.288029314660725e-07
3336,2.3342700522132948e-05,7.269230812523124e-07
3337,2.3371021912201736e-05,7.290893976275175e-07
3338,2.340711823667451e-05,7.311454456618166e-07
3339,2.3410554970402313e-05,7.304272235625154e-07
3340,2.3414712189526984e-05,7.278404155737554e-07
3341,2.3418074080788956e-05,7.250611952999395e-07
3342,2.3394402079115008e-05,7.201736793072318e-07
3343,2.336057833402225e-05,7.152166902278744e-07
3344,2.3367238110719867e-05,7.17257323007111e-07
3345,2.3342820501269867e-05,7.148378845399828e-07
3346,2.3334464063112564e-05,7.142721514569772e-07
3347,2.333517793191123e-05,7.14030444689219e-07
3348,2.3335064885421495e-05,7.13210072853093e-07
3349,2.333431931845215e-05,7.197192451007413e-07
3350,2.3323415374189685e-05,7.191205307031383e-07
3351,2.3309027204603018e-05,7.166866017844341e-07
3352,2.330440513154543e-05,7.159845028471544e-07
3353,2.3305310507664917e-05,7.174068534333669e-07
3354,2.3295847952336083e-05,7.171713703143015e-07
3355,2.3310191787429954e-05,7.168635331496077e-07
3356,2.330477594908386e-05,7.171003856498643e-07
3357,2.3307414343845854e-05,7.176581377106742e-07
3358,2.3309478794768583e-05,7.170820177837017e-07
3359,2.3277153533132335e-05,7.14137764164049e-07
3360,2.3276070361644414e-05,7.21472514257796e-07
3361,2.3282365215535486e-05,7.18980562965232e-07
3362,2.3281351556498254e-05,7.181492077297539e-07
3363,2.3298276952977265e-05,7.198485253177839e-07
3364,2.3297406918550387e-05,7.20390857889643e-07
3365,2.3295372838021907e-05,7.172393809677129e-07
3366,2.326867360505298e-05,7.129495162881954e-07
3367,2.3269760861846475e-05,7.135855943042173e-07
3368,2.3270360564415347e-05,7.136882846894322e-07
3369,2.327285515511652e-05,7.139344390889615e-07
3370,2.327348673538569e-05,7.138133357991049e-07
3371,2.3280717552837495e-05,7.132666814482068e-07
3372,2.3282158853529535e-05,7.128808851610891e-07
3373,2.3287529796104373e-05,7.120966950646743e-07
3374,2.328540472975326e-05,7.16938472870603e-07
3375,2.3280235481926595e-05,7.099188433235704e-07
3376,2.332886429175266e-05,7.117571198002002e-07
3377,2.3308432294898623e-05,7.116118812374897e-07
3378,2.3318245396421356e-05,7.11948444510538e-07
3379,2.3354462457203388e-05,7.139834063860221e-07
3380,2.338550802300002e-05,7.181978608620581e-07
3381,2.3414904407431676e-05,7.315645481219783e-07
3382,2.3461880780050935e-05,7.373027071704098e-07
3383,2.345926944936869e-05,7.442724408449719e-07
3384,2.346124591157934e-05,7.442850478929018e-07
3385,2.345970154239957e-05,7.4418836009946e-07
3386,2.3461010687068592e-05,7.440054570363451e-07
3387,2.3462734936478825e-05,7.409129425033016e-07
3388,2.3436093868514463e-05,7.358575415041007e-07
3389,2.343025165064213e-05,7.34666881664175e-07
3390,2.3434372758185246e-05,7.339578348135466e-07
3391,2.3443787095510285e-05,7.336903573561366e-07
3392,2.3446926155727358e-05,7.331315394806954e-07
3393,2.344092134145847e-05,7.330730623917474e-07
3394,2.345232963953191e-05,7.340337837692189e-07
3395,2.345576745826948e-05,7.338437671312627e-07
3396,2.343514381456749e-05,7.31781839871797e-07
3397,2.3436732258700948e-05,7.306711591678444e-07
3398,2.3438093428208283e-05,7.301887354264334e-07
3399,2.340462030645562e-05,7.251523646110054e-07
3400,2.3391081318476692e-05,7.253461710766636e-07
3401,2.3394466839815564e-05,7.250160454339167e-07
3402,2.3395919695876925e-05,7.258981733201447e-07
3403,2.3399590904488637e-05,7.271417169694524e-07
3404,2.3406510783028574e-05,7.276253024283108e-07
3405,2.3374602084898794e-05,7.264485317222331e-07
3406,2.3340777488337824e-05,7.248179706964415e-07
3407,2.3343212514776132e-05,7.25216100288855e-07
3408,2.3329023321216184e-05,7.235923201707299e-07
3409,2.333266652911186e-05,7.234968725326427e-07
3410,2.3338611974652597e-05,7.236453186380576e-07
3411,2.3338109290955537e-05,7.233442288231613e-07
3412,2.3339618629598667e-05,7.227095253845991e-07
3413,2.3344419074708602e-05,7.224296899754318e-07
3414,2.3341224355879065e-05,7.203065209628254e-07
3415,2.3343884063973872e-05,7.190762362852064e-07
3416,2.3338743964782607e-05,7.180803336932326e-07
3417,2.3331744454687665e-05,7.184870357413678e-07
3418,2.3325812793517828e-05,7.183793481328586e-07
3419,2.3320726278588814e-05,7.184666634203688e-07
3420,2.3298396711940658e-05,7.184326497940992e-07
3421,2.3298214485793133e-05,7.177141497418648e-07
3422,2.330315623431701e-05,7.185526529089366e-07
3423,2.330543976802913e-05,7.182052759941413e-07
3424,2.3308114306771304e-05,7.182776012901028e-07
3425,2.330954682755218e-05,7.181053514956553e-07
3426,2.3306976933128873e-05,7.184661360982643e-07
3427,2.3272587961091554e-05,7.156609224981165e-07
3428,2.3275023611151696e-05,7.156116581468451e-07
3429,2.326975792727041e-05,7.143117633248868e-07
3430,2.3283111097329135e-05,7.140602794373867e-07
3431,2.3305909301045922e-05,7.151164715170936e-07
3432,2.3280808427316132e-05,7.133136314824729e-07
3433,2.3282662874372077e-05,7.1333095828486e-07
3434,2.3314291442764728e-05,7.162811136092604e-07
3435,2.3318007215974454e-05,7.165712238338984e-07
3436,2.3320526226271637e-05,7.164872878031151e-07
3437,2.3324663331256804e-05,7.163670289507647e-07
3438,2.333992602355394e-05,7.18566717819543e-07
3439,2.3357751375270688e-05,7.227225525691083e-07
3440,2.335918948047943e-05,7.224788808745733e-07
3441,2.3359725146428657e-05,7.229519272082959e-07
3442,2.3345906844570866e-05,7.226438473089324e-07
3443,2.3343206182802988e-05,7.317862106764677e-07
3444,2.338569570375e-05,7.35221210492148e-07
3445,2.3387580749646193e-05,7.43752780113138e-07
3446,2.337579919189837e-05,7.424239512955442e-07
3447,2.3392605291995402e-05,7.433962941822542e-07
3448,2.3414635786589598e-05,7.445297645958735e-07
3449,2.345476856041287e-05,7.454029044020417e-07
3450,2.3518149434459738e-05,7.460633240793008e-07
3451,2.3518444858117294e-05,7.458935807325343e-07
3452,2.3558931801934268e-05,7.469228628038721e-07
3453,2.3560976677278008e-05,7.467715677601385e-07
3454,2.358742683687562e-05,7.479775649301191e-07
3455,2.3610259949088208e-05,7.492919242503454e-07
3456,2.3618336368050577e-05,7.468155291215934e-07
3457,2.362609782494829e-05,7.451468463312472e-07
3458,2.363396123777711e-05,7.45008116120957e-07
3459,2.363314300332341e-05,7.444387926836777e-07
3460,2.3606604363085033e-05,7.415929031007554e-07
3461,2.3582344375012318e-05,7.38994186856307e-07
3462,2.3586621818436074e-05,7.389703471582039e-07
3463,2.3598195359612056e-05,7.38861775998749e-07
3464,2.3602531954592055e-05,7.386858028095316e-07
3465,2.3597986556766772e-05,7.38032061098607e-07
3466,2.35944689603795e-05,7.380090687381111e-07
3467,2.359304537144777e-05,7.374558963537051e-07
3468,2.3587336816014498e-05,7.363942988289773e-07
3469,2.3596955979461414e-05,7.376193700420333e-07
3470,2.3596671690142538e-05,7.377493523857753e-07
3471,2.3570307773813108e-05,7.308966048289658e-07
3472,2.3556459892873044e-05,7.277186711490349e-07
3473,2.3538357145343963e-05,7.25857437305184e-07
3474,2.354668262453288e-05,7.240190989763035e-07
3475,2.3540678325546372e-05,7.177718149834889e-07
3476,2.3543864138078315e-05,7.160089177241518e-07
3477,2.3536543189867678e-05,7.142125092712524e-07
3478,2.3504239392961306e-05,7.101791223621996e-07
3479,2.3493178387459484e-05,7.083641501081073e-07
3480,2.348866603690192e-05,7.06748158699035e-07
3481,2.3469814405156935e-05,7.109883206084742e-07
3482,2.345768900028591e-05,7.100326608367977e-07
3483,2.341164153739287e-05,7.066315713569249e-07
3484,2.3400288431084267e-05,7.032255429364398e-07
3485,2.3386927942384766e-05,7.012713809154727e-07
3486,2.3370624327376694e-05,7.00056309028219e-07
3487,2.333704609544521e-05,6.900938195254409e-07
3488,2.3318330216947234e-05,6.956609290326303e-07
3489,2.3306849604072364e-05,6.947483920014803e-07
3490,2.329242150600388e-05,6.937296396699898e-07
3491,2.3323642503827055e-05,6.936078320494414e-07
3492,2.3335310445470474e-05,6.948840247252368e-07
3493,2.3377053343847338e-05,6.966536841866011e-07
3494,2.3359690516070048e-05,6.974598363043467e-07
3495,2.3389296902536708e-05,6.996356239200321e-07
3496,2.3392511438379642e-05,6.919057955339086e-07
3497,2.3386639619824986e-05,6.796973340427221e-07
3498,2.3375072639032632e-05,6.73290721680024e-07
3499,2.3354790128079433e-05,6.71533174438955e-07
3500,2.3320659867959313e-05,6.595525838906764e-07
3501,2.331951901848053e-05,6.502283890470083e-07
3502,2.330988391900449e-05,6.407814503912336e-07
3503,2.329653352154996e-05,6.31637670735065e-07
3504,2.3294791929641284e-05,6.254903973816908e-07
